fps_id,name,district,taluk,pincode,latitude,longitude,capacity_kg,registered_cards_count
FPS-KA-RAI-0012,FPS RAI 0012,Raichur,Raichur Taluk 2,576687,12.497895,76.040645,4000,16
FPS-KA-RAI-0013,FPS RAI 0013,Raichur,Raichur Taluk 3,576724,13.817835,77.124351,5000,16
FPS-KA-RAI-0014,FPS RAI 0014,Raichur,Raichur Taluk 4,576761,15.99594,75.196361,3000,16
FPS-KA-RAI-0015,FPS RAI 0015,Raichur,Raichur Taluk 5,576798,12.926829,75.328923,3500,16
FPS-KA-RAI-0016,FPS RAI 0016,Raichur,Raichur Taluk 1,576835,14.746622,74.938223,2500,16
FPS-KA-RAI-0017,FPS RAI 0017,Raichur,Raichur Taluk 2,576872,14.932819,75.432941,4000,16
FPS-KA-RAI-0018,FPS RAI 0018,Raichur,Raichur Taluk 3,576909,14.536259,75.526443,2500,16
FPS-KA-RAI-0019,FPS RAI 0019,Raichur,Raichur Taluk 4,576946,13.119562,77.319587,5000,16
FPS-KA-RAI-0020,FPS RAI 0020,Raichur,Raichur Taluk 5,576983,15.699832,74.490396,5000,16
FPS-KA-RAM-0001,FPS RAM 0001,Ramanagara,Ramanagara Taluk 1,577020,16.276574,75.706009,3000,16
FPS-KA-RAM-0002,FPS RAM 0002,Ramanagara,Ramanagara Taluk 2,577057,16.420037,76.799493,3500,16
FPS-KA-RAM-0003,FPS RAM 0003,Ramanagara,Ramanagara Taluk 3,577094,13.838674,74.078643,4000,16
FPS-KA-RAM-0004,FPS RAM 0004,Ramanagara,Ramanagara Taluk 4,577131,12.977725,75.89572,2500,16
FPS-KA-RAM-0005,FPS RAM 0005,Ramanagara,Ramanagara Taluk 5,577168,14.98413,74.902607,3500,16
FPS-KA-RAM-0006,FPS RAM 0006,Ramanagara,Ramanagara Taluk 1,577205,12.266458,76.922256,5000,16
FPS-KA-RAM-0007,FPS RAM 0007,Ramanagara,Ramanagara Taluk 2,577242,16.914212,75.839916,3500,16
FPS-KA-RAM-0008,FPS RAM 0008,Ramanagara,Ramanagara Taluk 3,577279,12.444236,74.953076,2500,16
FPS-KA-RAM-0009,FPS RAM 0009,Ramanagara,Ramanagara Taluk 4,577316,11.601149,77.200046,3500,16
FPS-KA-RAM-0010,FPS RAM 0010,Ramanagara,Ramanagara Taluk 5,577353,12.147631,76.017808,5000,16
FPS-KA-RAM-0011,FPS RAM 0011,Ramanagara,Ramanagara Taluk 1,577390,13.007304,75.939623,3500,16
FPS-KA-RAM-0012,FPS RAM 0012,Ramanagara,Ramanagara Taluk 2,577427,15.082812,76.904096,4000,16
FPS-KA-RAM-0013,FPS RAM 0013,Ramanagara,Ramanagara Taluk 3,577464,12.635317,74.038485,3500,16
FPS-KA-RAM-0014,FPS RAM 0014,Ramanagara,Ramanagara Taluk 4,577501,12.252871,77.150065,4000,16
FPS-KA-RAM-0015,FPS RAM 0015,Ramanagara,Ramanagara Taluk 5,577538,16.306395,76.090946,3500,16
FPS-KA-RAM-0016,FPS RAM 0016,Ramanagara,Ramanagara Taluk 1,577575,14.802843,76.327628,5000,16
FPS-KA-RAM-0017,FPS RAM 0017,Ramanagara,Ramanagara Taluk 2,577612,12.464542,77.200442,3000,16
FPS-KA-RAM-0018,FPS RAM 0018,Ramanagara,Ramanagara Taluk 3,577649,13.803238,75.340985,3000,16
FPS-KA-RAM-0019,FPS RAM 0019,Ramanagara,Ramanagara Taluk 4,577686,14.354047,74.164381,4000,16
FPS-KA-RAM-0020,FPS RAM 0020,Ramanagara,Ramanagara Taluk 5,577723,12.414559,76.583118,4000,16
FPS-KA-SHI-0001,FPS SHI 0001,Shivamogga,Shivamogga Taluk 1,577760,11.955393,76.111032,3000,16
FPS-KA-SHI-0002,FPS SHI 0002,Shivamogga,Shivamogga Taluk 2,577797,12.84942,75.362535,5000,16
FPS-KA-SHI-0003,FPS SHI 0003,Shivamogga,Shivamogga Taluk 3,577834,13.087816,75.244855,5000,16
FPS-KA-SHI-0004,FPS SHI 0004,Shivamogga,Shivamogga Taluk 4,577871,15.454752,75.039926,3500,16
FPS-KA-SHI-0005,FPS SHI 0005,Shivamogga,Shivamogga Taluk 5,577908,14.615226,75.666176,4000,16
FPS-KA-SHI-0006,FPS SHI 0006,Shivamogga,Shivamogga Taluk 1,577945,15.150191,77.278904,5000,16
FPS-KA-SHI-0007,FPS SHI 0007,Shivamogga,Shivamogga Taluk 2,577982,15.529147,74.752291,2500,16
FPS-KA-SHI-0008,FPS SHI 0008,Shivamogga,Shivamogga Taluk 3,578019,11.671507,74.917924,3500,16
FPS-KA-SHI-0009,FPS SHI 0009,Shivamogga,Shivamogga Taluk 4,578056,14.772929,74.17999,3500,16
FPS-KA-SHI-0010,FPS SHI 0010,Shivamogga,Shivamogga Taluk 5,578093,14.230014,76.08895,3000,16
FPS-KA-SHI-0011,FPS SHI 0011,Shivamogga,Shivamogga Taluk 1,578130,13.338341,76.698193,4000,16
FPS-KA-SHI-0012,FPS SHI 0012,Shivamogga,Shivamogga Taluk 2,578167,12.08629,74.262982,5000,16
FPS-KA-SHI-0013,FPS SHI 0013,Shivamogga,Shivamogga Taluk 3,578204,15.505038,75.73422,5000,16
FPS-KA-SHI-0014,FPS SHI 0014,Shivamogga,Shivamogga Taluk 4,578241,15.286213,75.521896,3500,16
FPS-KA-SHI-0015,FPS SHI 0015,Shivamogga,Shivamogga Taluk 5,578278,12.855211,76.866858,4000,16
FPS-KA-SHI-0016,FPS SHI 0016,Shivamogga,Shivamogga Taluk 1,578315,15.896787,76.431438,4000,16
FPS-KA-SHI-0017,FPS SHI 0017,Shivamogga,Shivamogga Taluk 2,578352,12.996798,76.065807,4000,16
FPS-KA-SHI-0018,FPS SHI 0018,Shivamogga,Shivamogga Taluk 3,578389,13.485356,74.320537,3000,16
FPS-KA-SHI-0019,FPS SHI 0019,Shivamogga,Shivamogga Taluk 4,578426,16.545225,74.478865,5000,16
FPS-KA-SHI-0020,FPS SHI 0020,Shivamogga,Shivamogga Taluk 5,578463,16.726305,75.56102,4000,16
FPS-KA-TUM-0001,FPS TUM 0001,Tumakuru,Tumakuru Taluk 1,578500,12.518231,75.896653,3000,16
FPS-KA-TUM-0002,FPS TUM 0002,Tumakuru,Tumakuru Taluk 2,578537,16.301202,76.562787,2500,16
FPS-KA-TUM-0003,FPS TUM 0003,Tumakuru,Tumakuru Taluk 3,578574,15.936086,76.305742,3500,16
FPS-KA-TUM-0004,FPS TUM 0004,Tumakuru,Tumakuru Taluk 4,578611,15.307521,76.972185,5000,16
FPS-KA-TUM-0005,FPS TUM 0005,Tumakuru,Tumakuru Taluk 5,578648,12.873174,75.712987,5000,16
FPS-KA-TUM-0006,FPS TUM 0006,Tumakuru,Tumakuru Taluk 1,578685,12.716652,77.456838,3500,16
FPS-KA-TUM-0007,FPS TUM 0007,Tumakuru,Tumakuru Taluk 2,578722,16.692326,74.137994,2500,16
FPS-KA-TUM-0008,FPS TUM 0008,Tumakuru,Tumakuru Taluk 3,578759,15.380663,77.238369,3000,16
FPS-KA-TUM-0009,FPS TUM 0009,Tumakuru,Tumakuru Taluk 4,578796,12.493164,75.987808,3500,16
FPS-KA-TUM-0010,FPS TUM 0010,Tumakuru,Tumakuru Taluk 5,578833,16.535186,74.118811,3000,16
FPS-KA-TUM-0011,FPS TUM 0011,Tumakuru,Tumakuru Taluk 1,578870,15.335811,75.040722,3000,16
FPS-KA-TUM-0012,FPS TUM 0012,Tumakuru,Tumakuru Taluk 2,578907,16.584179,77.398704,3000,16
FPS-KA-TUM-0013,FPS TUM 0013,Tumakuru,Tumakuru Taluk 3,578944,16.693466,75.65975,2500,16
FPS-KA-TUM-0014,FPS TUM 0014,Tumakuru,Tumakuru Taluk 4,578981,16.241235,76.955923,2500,16
FPS-KA-TUM-0015,FPS TUM 0015,Tumakuru,Tumakuru Taluk 5,579018,13.255053,76.901204,3000,16
FPS-KA-TUM-0016,FPS TUM 0016,Tumakuru,Tumakuru Taluk 1,579055,11.703542,76.086945,4000,16
FPS-KA-TUM-0017,FPS TUM 0017,Tumakuru,Tumakuru Taluk 2,579092,12.765049,74.421984,5000,16
FPS-KA-TUM-0018,FPS TUM 0018,Tumakuru,Tumakuru Taluk 3,579129,11.923243,76.437011,2500,16
FPS-KA-TUM-0019,FPS TUM 0019,Tumakuru,Tumakuru Taluk 4,579166,13.369312,76.536684,4000,16
FPS-KA-TUM-0020,FPS TUM 0020,Tumakuru,Tumakuru Taluk 5,579203,11.85946,75.103516,4000,16
FPS-KA-UDP-0001,FPS UDP 0001,Udupi,Udupi Taluk 1,579240,14.467202,76.767531,5000,16
FPS-KA-UDP-0002,FPS UDP 0002,Udupi,Udupi Taluk 2,579277,13.253139,76.19062,3000,16
FPS-KA-UDP-0003,FPS UDP 0003,Udupi,Udupi Taluk 3,579314,16.372878,76.155521,4000,16
FPS-KA-UDP-0004,FPS UDP 0004,Udupi,Udupi Taluk 4,579351,12.781277,74.085403,4000,16
FPS-KA-UDP-0005,FPS UDP 0005,Udupi,Udupi Taluk 5,579388,16.285544,74.074443,4000,16
FPS-KA-UDP-0006,FPS UDP 0006,Udupi,Udupi Taluk 1,579425,16.310859,75.85128,3000,16
FPS-KA-UDP-0007,FPS UDP 0007,Udupi,Udupi Taluk 2,579462,16.664872,76.795741,3000,16
FPS-KA-UDP-0008,FPS UDP 0008,Udupi,Udupi Taluk 3,579499,16.988638,75.227491,2500,16
FPS-KA-UDP-0009,FPS UDP 0009,Udupi,Udupi Taluk 4,579536,15.719536,75.406758,2500,16
FPS-KA-UDP-0010,FPS UDP 0010,Udupi,Udupi Taluk 5,579573,14.139316,76.196269,4000,16
FPS-KA-UDP-0011,FPS UDP 0011,Udupi,Udupi Taluk 1,579610,16.305224,77.444292,3000,16
FPS-KA-UDP-0012,FPS UDP 0012,Udupi,Udupi Taluk 2,579647,15.725504,75.462184,3000,16
FPS-KA-UDP-0013,FPS UDP 0013,Udupi,Udupi Taluk 3,579684,13.817464,76.581538,5000,16
FPS-KA-UDP-0014,FPS UDP 0014,Udupi,Udupi Taluk 4,579721,12.813274,74.386659,4000,16
FPS-KA-UDP-0015,FPS UDP 0015,Udupi,Udupi Taluk 5,579758,13.450422,75.005336,2500,16
FPS-KA-UDP-0016,FPS UDP 0016,Udupi,Udupi Taluk 1,579795,13.129695,74.817627,5000,16
FPS-KA-UDP-0017,FPS UDP 0017,Udupi,Udupi Taluk 2,579832,11.731513,74.062559,3000,16
FPS-KA-UDP-0018,FPS UDP 0018,Udupi,Udupi Taluk 3,579869,16.932473,75.497206,2500,16
FPS-KA-UDP-0019,FPS UDP 0019,Udupi,Udupi Taluk 4,579906,13.613797,76.378765,4000,16
FPS-KA-UDP-0020,FPS UDP 0020,Udupi,Udupi Taluk 5,579943,12.700396,77.324864,3000,16
FPS-KA-UK-0001,FPS UK 0001,Uttara Kannada,Uttara Kannada Taluk 1,579980,15.824898,74.312939,4000,16
FPS-KA-UK-0002,FPS UK 0002,Uttara Kannada,Uttara Kannada Taluk 2,580017,13.796694,77.076914,5000,16
FPS-KA-UK-0003,FPS UK 0003,Uttara Kannada,Uttara Kannada Taluk 3,580054,16.696026,75.635905,5000,16
FPS-KA-UK-0004,FPS UK 0004,Uttara Kannada,Uttara Kannada Taluk 4,580091,14.873763,74.584619,5000,16
FPS-KA-UK-0005,FPS UK 0005,Uttara Kannada,Uttara Kannada Taluk 5,580128,16.951427,74.810851,3500,16
FPS-KA-UK-0006,FPS UK 0006,Uttara Kannada,Uttara Kannada Taluk 1,580165,16.685025,76.273763,4000,16
FPS-KA-UK-0007,FPS UK 0007,Uttara Kannada,Uttara Kannada Taluk 2,580202,14.842552,75.79441,5000,16
FPS-KA-UK-0008,FPS UK 0008,Uttara Kannada,Uttara Kannada Taluk 3,580239,12.768684,74.617848,5000,16
FPS-KA-UK-0009,FPS UK 0009,Uttara Kannada,Uttara Kannada Taluk 4,580276,12.712674,74.652534,4000,16
FPS-KA-UK-0010,FPS UK 0010,Uttara Kannada,Uttara Kannada Taluk 5,580313,15.787715,75.225438,5000,16
FPS-KA-UK-0011,FPS UK 0011,Uttara Kannada,Uttara Kannada Taluk 1,580350,11.818135,77.391859,4000,16
FPS-KA-UK-0012,FPS UK 0012,Uttara Kannada,Uttara Kannada Taluk 2,580387,16.360822,77.247133,3000,16
FPS-KA-UK-0013,FPS UK 0013,Uttara Kannada,Uttara Kannada Taluk 3,580424,16.971993,74.608633,4000,16
FPS-KA-UK-0014,FPS UK 0014,Uttara Kannada,Uttara Kannada Taluk 4,580461,13.679331,76.653835,4000,16
FPS-KA-UK-0015,FPS UK 0015,Uttara Kannada,Uttara Kannada Taluk 5,580498,15.328113,74.538636,3500,16
FPS-KA-UK-0016,FPS UK 0016,Uttara Kannada,Uttara Kannada Taluk 1,580535,15.987082,74.785542,3000,16
FPS-KA-UK-0017,FPS UK 0017,Uttara Kannada,Uttara Kannada Taluk 2,580572,12.730997,75.87941,3500,16
FPS-KA-UK-0018,FPS UK 0018,Uttara Kannada,Uttara Kannada Taluk 3,580609,14.76117,76.030302,5000,16
FPS-KA-UK-0019,FPS UK 0019,Uttara Kannada,Uttara Kannada Taluk 4,580646,12.003178,77.071113,4000,16
FPS-KA-UK-0020,FPS UK 0020,Uttara Kannada,Uttara Kannada Taluk 5,580683,12.9608,74.453302,3000,16
FPS-KA-VIJ-0001,FPS VIJ 0001,Vijayapura,Vijayapura Taluk 1,580720,16.388114,77.34478,3500,16
FPS-KA-VIJ-0002,FPS VIJ 0002,Vijayapura,Vijayapura Taluk 2,580757,16.241702,76.833306,4000,16
FPS-KA-VIJ-0003,FPS VIJ 0003,Vijayapura,Vijayapura Taluk 3,580794,15.103831,75.928001,2500,16
FPS-KA-VIJ-0004,FPS VIJ 0004,Vijayapura,Vijayapura Taluk 4,580831,11.978427,75.429586,3500,16
FPS-KA-VIJ-0005,FPS VIJ 0005,Vijayapura,Vijayapura Taluk 5,580868,13.549787,74.909138,3000,16
FPS-KA-VIJ-0006,FPS VIJ 0006,Vijayapura,Vijayapura Taluk 1,580905,15.478811,75.735565,3500,16
FPS-KA-VIJ-0007,FPS VIJ 0007,Vijayapura,Vijayapura Taluk 2,580942,11.945754,74.770641,3500,16
FPS-KA-VIJ-0008,FPS VIJ 0008,Vijayapura,Vijayapura Taluk 3,580979,15.257923,74.266458,3500,16
FPS-KA-VIJ-0009,FPS VIJ 0009,Vijayapura,Vijayapura Taluk 4,581016,16.181638,75.733013,5000,16
FPS-KA-VIJ-0010,FPS VIJ 0010,Vijayapura,Vijayapura Taluk 5,581053,14.143226,76.073427,2500,16
FPS-KA-VIJ-0011,FPS VIJ 0011,Vijayapura,Vijayapura Taluk 1,581090,16.035745,75.217332,3000,16
FPS-KA-VIJ-0012,FPS VIJ 0012,Vijayapura,Vijayapura Taluk 2,581127,15.229089,75.980062,3000,16
FPS-KA-VIJ-0013,FPS VIJ 0013,Vijayapura,Vijayapura Taluk 3,581164,12.968655,77.075205,3000,16
FPS-KA-VIJ-0014,FPS VIJ 0014,Vijayapura,Vijayapura Taluk 4,581201,15.885843,76.304581,4000,16
FPS-KA-VIJ-0015,FPS VIJ 0015,Vijayapura,Vijayapura Taluk 5,581238,16.1782,77.03553,3000,16
FPS-KA-VIJ-0016,FPS VIJ 0016,Vijayapura,Vijayapura Taluk 1,581275,15.395996,76.929547,3000,16
FPS-KA-VIJ-0017,FPS VIJ 0017,Vijayapura,Vijayapura Taluk 2,581312,15.336093,76.380493,2500,16
FPS-KA-VIJ-0018,FPS VIJ 0018,Vijayapura,Vijayapura Taluk 3,581349,14.902363,76.634508,4000,16
FPS-KA-VIJ-0019,FPS VIJ 0019,Vijayapura,Vijayapura Taluk 4,581386,12.372328,77.083048,4000,16
FPS-KA-VIJ-0020,FPS VIJ 0020,Vijayapura,Vijayapura Taluk 5,581423,16.295139,74.102365,3500,16
FPS-KA-VIG-0001,FPS VIG 0001,Vijayanagara,Vijayanagara Taluk 1,581460,16.041992,74.451045,5000,16
FPS-KA-VIG-0002,FPS VIG 0002,Vijayanagara,Vijayanagara Taluk 2,581497,13.343154,76.602279,4000,16
FPS-KA-VIG-0003,FPS VIG 0003,Vijayanagara,Vijayanagara Taluk 3,581534,12.384179,76.862885,4000,16
FPS-KA-VIG-0004,FPS VIG 0004,Vijayanagara,Vijayanagara Taluk 4,581571,16.076738,75.776137,2500,16
FPS-KA-VIG-0005,FPS VIG 0005,Vijayanagara,Vijayanagara Taluk 5,581608,11.535122,75.004633,3000,16
FPS-KA-VIG-0006,FPS VIG 0006,Vijayanagara,Vijayanagara Taluk 1,581645,14.893098,77.434152,4000,16
FPS-KA-VIG-0007,FPS VIG 0007,Vijayanagara,Vijayanagara Taluk 2,581682,14.974974,74.909313,4000,16
FPS-KA-VIG-0008,FPS VIG 0008,Vijayanagara,Vijayanagara Taluk 3,581719,14.987031,75.889949,5000,16
FPS-KA-VIG-0009,FPS VIG 0009,Vijayanagara,Vijayanagara Taluk 4,581756,15.78915,74.374432,2500,16
FPS-KA-VIG-0010,FPS VIG 0010,Vijayanagara,Vijayanagara Taluk 5,581793,15.685653,75.894433,5000,16
FPS-KA-VIG-0011,FPS VIG 0011,Vijayanagara,Vijayanagara Taluk 1,581830,16.796456,75.196553,4000,16
FPS-KA-VIG-0012,FPS VIG 0012,Vijayanagara,Vijayanagara Taluk 2,581867,14.97942,77.262098,4000,16
FPS-KA-VIG-0013,FPS VIG 0013,Vijayanagara,Vijayanagara Taluk 3,581904,12.063804,77.2803,2500,16
FPS-KA-VIG-0014,FPS VIG 0014,Vijayanagara,Vijayanagara Taluk 4,581941,15.283371,74.23743,3500,16
FPS-KA-VIG-0015,FPS VIG 0015,Vijayanagara,Vijayanagara Taluk 5,581978,13.1553,76.478602,3500,16
FPS-KA-VIG-0016,FPS VIG 0016,Vijayanagara,Vijayanagara Taluk 1,582015,11.870428,76.037597,4000,16
FPS-KA-VIG-0017,FPS VIG 0017,Vijayanagara,Vijayanagara Taluk 2,582052,13.402357,76.173204,4000,16
FPS-KA-VIG-0018,FPS VIG 0018,Vijayanagara,Vijayanagara Taluk 3,582089,11.751581,77.050379,5000,16
FPS-KA-VIG-0019,FPS VIG 0019,Vijayanagara,Vijayanagara Taluk 4,582126,16.854189,77.391072,5000,16
FPS-KA-VIG-0020,FPS VIG 0020,Vijayanagara,Vijayanagara Taluk 5,582163,15.623085,74.455302,5000,16
FPS-KA-YAD-0001,FPS YAD 0001,Yadgir,Yadgir Taluk 1,582200,15.670448,74.086054,3000,16
FPS-KA-YAD-0002,FPS YAD 0002,Yadgir,Yadgir Taluk 2,582237,11.62168,75.132636,4000,16
FPS-KA-YAD-0003,FPS YAD 0003,Yadgir,Yadgir Taluk 3,582274,14.187538,76.696426,3000,16
FPS-KA-YAD-0004,FPS YAD 0004,Yadgir,Yadgir Taluk 4,582311,15.258125,75.560659,3500,16
FPS-KA-YAD-0005,FPS YAD 0005,Yadgir,Yadgir Taluk 5,582348,13.004947,77.489936,4000,16
FPS-KA-YAD-0006,FPS YAD 0006,Yadgir,Yadgir Taluk 1,582385,13.843997,75.579855,4000,16
FPS-KA-YAD-0007,FPS YAD 0007,Yadgir,Yadgir Taluk 2,582422,12.399931,76.781833,2500,16
FPS-KA-YAD-0008,FPS YAD 0008,Yadgir,Yadgir Taluk 3,582459,15.315252,74.772694,4000,16
FPS-KA-YAD-0009,FPS YAD 0009,Yadgir,Yadgir Taluk 4,582496,11.953096,76.381748,3500,16
FPS-KA-YAD-0010,FPS YAD 0010,Yadgir,Yadgir Taluk 5,582533,15.099812,74.956408,4000,16
FPS-KA-YAD-0011,FPS YAD 0011,Yadgir,Yadgir Taluk 1,582570,16.72975,74.528703,3000,16
FPS-KA-YAD-0012,FPS YAD 0012,Yadgir,Yadgir Taluk 2,582607,13.877841,77.302656,4000,16
FPS-KA-YAD-0013,FPS YAD 0013,Yadgir,Yadgir Taluk 3,582644,13.8085,76.234841,3000,16
FPS-KA-YAD-0014,FPS YAD 0014,Yadgir,Yadgir Taluk 4,582681,13.686769,74.959753,5000,16
FPS-KA-YAD-0015,FPS YAD 0015,Yadgir,Yadgir Taluk 5,582718,16.911877,75.432669,5000,16
FPS-KA-YAD-0016,FPS YAD 0016,Yadgir,Yadgir Taluk 1,582755,16.417546,74.804841,2500,16
FPS-KA-YAD-0017,FPS YAD 0017,Yadgir,Yadgir Taluk 2,582792,12.672076,74.108969,4000,16
FPS-KA-YAD-0018,FPS YAD 0018,Yadgir,Yadgir Taluk 3,582829,15.084168,75.289842,5000,16
FPS-KA-YAD-0019,FPS YAD 0019,Yadgir,Yadgir Taluk 4,582866,16.25397,75.656235,5000,16
FPS-KA-YAD-0020,FPS YAD 0020,Yadgir,Yadgir Taluk 5,582903,16.825064,74.649339,2500,16
